Age,Income,Loan_Amount,Credit_Score,Savings,Financial_Status
43,46184.76269997435,7181.617454972555,467.0919125796506,12310.26903884875,Medium
30,32322.438027886168,6301.706873613664,253.4585895280512,8548.91121747438,Medium
45,43201.22491697184,8376.591571584508,473.0060093557925,14364.038688510178,Medium
48,46543.339969375265,8095.580631366007,368.54859063000936,9384.951259693404,Medium
41,43351.963710045784,7709.195214825483,357.5422329469883,14425.980201826198,Medium
51,56951.80709876033,11297.95692840741,487.1327138561022,14343.817729913848,High
27,25586.033949453376,7312.834413185392,287.8668618483058,6311.4080937369245,Low
44,47273.44246504072,5594.15217361802,483.4657374817027,7605.433584928184,Medium
28,30826.001085422995,4993.5978273429155,284.14114455819185,7597.268495497266,Low
28,32396.536463544882,5317.313589050591,308.32978672449985,9936.090769734914,Low
33,33196.54599371733,4234.959955544737,321.97090483652875,10324.716406297704,Medium
30,25438.372429668212,5760.5885339186025,320.2374071454149,9512.438562802474,Medium
34,31687.504234000153,7095.991219080055,357.5954533314354,9182.869007759313,Medium
37,38714.26732890824,8437.669090561982,344.5489687182872,10918.354434382207,Medium
48,57092.321891907966,9754.31605126334,462.2310061726364,11077.616015650596,Medium
36,33579.90188401861,5438.101180004889,390.0063586175609,10785.701883921034,Medium
24,28023.937217636994,8824.060055143695,330.6043904320701,5726.695443969198,Low
51,49359.7177466162,11858.253543243196,570.340929065466,11925.602395877855,High
31,31552.343779430677,7305.439489299733,253.54419719413,11564.157717856378,Medium
39,46576.983746317965,9809.662514021873,333.72091303870445,6974.999714424033,Medium
44,47821.46290710216,9289.218343620954,413.21843256158684,14772.856796537311,Medium
41,34793.503636295216,10772.60177104391,414.94606689387973,14061.444427609229,Medium
50,47137.62488094204,10113.743900571528,502.412812848716,13418.28350974857,High
44,50281.106722206794,8803.494920548368,502.0140138464174,16291.226892613586,Medium
31,31709.390213142477,7470.456957582408,374.7556652923388,7654.979663744965,Medium
61,55255.79940192068,15352.715092581846,610.2832792207755,16466.5319354619,High
41,36905.2377751314,11224.097230578614,398.61517118195627,8698.934281423542,Medium
38,41517.46761355586,8785.695196519991,405.83732161437996,11374.669654372616,Medium
49,53972.051406088154,10833.2237171536,543.1600660025755,11824.02676974454,Medium
42,42089.276507410876,9792.084822192972,447.6218404988774,10225.061271354483,Medium
43,55376.56900468051,10571.241826673195,408.42270983046456,12703.877375729593,Medium
64,68120.7618172782,15397.463878826484,609.3873069146339,19129.47785411259,High
37,35782.5946518355,6926.8318319923,314.46981407671376,14867.800895350698,Medium
36,31921.469759503278,9836.122579674782,369.6743423797626,13593.09855603108,Medium
41,36125.578476804796,8885.990228142611,441.15600491598434,13952.976724103803,Medium
50,51677.10660240185,11301.8632449999,536.7422596564728,14560.351148877222,High
24,21556.114775432965,7563.89864306799,297.5880184877449,5987.952137461268,Low
20,28368.718769917126,5494.124500181357,274.01548003309665,5920.222429982168,Low
34,41331.5590145893,8631.99112630568,271.2517176161332,8531.15293000644,Medium
23,26165.332737486136,3821.1629334351574,250.23812167156638,4797.209385972896,Low
35,29105.019135215523,9996.62308749936,371.9629744690338,10263.62055770545,Medium
45,41638.90563723798,10391.37342215225,446.3026795790999,10864.849217635754,Medium
31,37278.3876287055,6452.131435680995,268.5827715027861,6849.223702682179,Medium
25,22184.66900102449,7202.148773786205,322.2314917368385,10364.62226689417,Low
40,45610.70866959762,13175.660995520997,370.5699744476283,7860.962724127735,Medium
48,50373.019615173806,7262.150996356131,370.3715570283531,11280.667185386055,Medium
23,23258.589424065936,2992.5347541534356,231.0036142555117,10719.821479559996,Low
48,44485.83593532279,14970.61061767177,468.10681665571207,13223.582371089791,Medium
48,47528.78078237624,10453.389684608748,572.8848636406735,18528.07803821933,Medium
49,49948.23977437449,10181.739357263135,514.4846977096876,11197.904637524869,Medium
52,57162.69449150561,10169.22851667567,504.7368626584384,15821.3465122585,High
62,57571.321996831226,14816.87200194288,610.1572454803463,20915.481649196092,High
36,34685.91578736943,12422.494617620574,349.57982460811246,8082.085395495358,Medium
41,41224.115659661424,6869.622918533309,520.8566687281692,17322.998447137383,Medium
35,38313.391788430825,6806.246545621332,383.7741934068922,9328.95065108624,Medium
40,35457.67831238612,7298.5457428642685,329.6419913862995,13527.269852882215,Medium
55,48417.151035563926,12465.729953638556,537.7780025949507,14465.83616224649,High
26,29369.825758550247,7644.78687530115,258.81837759997455,12274.841549317762,Low
31,23410.254425266485,9441.865570666234,254.62158982678656,10210.07913085796,Medium
53,59424.89857381084,12133.436565240561,440.8522271376455,22191.839701881825,High
50,49220.36951258546,15038.665582487234,529.7781690893422,18537.21603385426,High
36,28262.34458862777,6050.494033585174,319.7683502131048,13311.098681077317,Medium
48,45597.89890298253,7930.918895134591,542.438580927999,11534.648871812144,Medium
43,44895.61816534618,11538.68858663242,430.4097216303917,13151.562341851068,Medium
55,52336.49456222511,11245.664639192673,526.2865589869132,15549.968048260287,High
40,40100.14874412174,5248.119353169438,279.16331749272024,12078.681775317626,Medium
50,53700.39182852643,9367.8740567251,561.1158924813966,15443.16233400548,High
66,64989.0483230619,13711.317308194548,674.6763416322651,17097.90759030403,High
45,40314.71161766933,7707.503524185289,427.59026405913187,13030.312618979662,Medium
40,38505.080013140796,5970.678625810822,355.48543062098986,11710.833507012961,Medium
47,54074.2006822963,8984.741726948248,549.9545604515628,11069.314773338545,Medium
36,44425.32172666592,5070.9331592765775,306.7890149663572,13201.25154990658,Medium
63,52900.36913028862,13870.262077960464,611.5676270848674,19567.45563982904,High
41,46455.13954595738,4312.390306214307,438.48725510285317,14739.759629754384,Medium
37,38250.73858017678,7580.849855930845,442.53833200116867,12561.655620855297,Medium
31,35619.91339560075,7239.019776216605,299.184014648111,4159.123533364418,Medium
50,47247.55869866185,9818.917520503248,463.2591512883729,12500.084532242254,High
48,39158.68245249257,11786.445794141746,474.6630395722341,19359.633944905683,Medium
35,37922.44394323731,4258.877531591728,395.2235331478668,12855.26730225978,Medium
45,40295.11369358641,7597.820997247771,506.4697442631601,8635.082294455817,Medium
24,17058.537842575737,4139.930707498221,171.24204254773093,8610.03309758546,Low
41,34407.99308763267,9625.449138818612,415.74700601885047,9804.255236157793,Medium
44,47004.56891207667,9237.015172092242,368.2867295519301,6910.531535248909,Medium
57,57697.26233014598,15686.731965484836,614.2108585488636,22071.62700564595,High
32,35912.33010937337,4788.428206052214,341.11919502915765,9825.977453840733,Medium
27,30345.376272481823,2610.0222028386975,223.94071845246353,8750.935142941136,Low
31,28895.33217708117,9778.177965866122,386.7072785025582,5529.686647483932,Medium
26,25647.63213061272,2338.2828321352345,276.7506740003694,4340.587511006435,Low
53,50442.8123560873,11966.12542279809,541.2596240233314,11125.08841380003,High
55,53948.361135672545,9042.659915956061,541.0444258827021,20750.928245080788,High
43,38163.72631009467,4461.363298304628,429.59810328326716,7970.014066988263,Medium
52,53952.42146937168,9650.432412373537,500.9258749288606,20450.35490496228,High
41,46375.60374490878,9998.99992495432,372.93957518918734,9339.708735499862,Medium
39,34916.934850895064,5356.457823053853,451.45652938026967,8016.362239680522,Medium
36,42406.34822700671,8352.189456289661,335.3628705167159,10633.882989080646,Medium
36,36567.60748238971,8725.727122372904,333.6795981134139,8747.37188495201,Medium
24,25205.394882029068,2256.619716961392,233.53529549255586,7491.886615218227,Low
42,33502.85240196241,7944.477422575259,491.2257240427404,9968.530417819558,Medium
39,29963.68845217133,10954.149644654328,446.55829468486564,10759.551750862702,Medium
47,47720.58181389841,10701.185239927487,450.25758152162564,11824.820478631997,Medium
40,43948.66062316004,7477.01507084796,461.33927127793385,14583.67717039894,Medium
38,34643.097781775235,8430.590962507838,385.40600852141694,12937.868974171424,Medium
31,39350.469502915446,4829.473383059104,267.82873659959824,10043.157664317108,Medium
40,43674.679871271575,10227.39135677005,376.19353259982967,15160.642268703516,Medium
47,42458.293741460075,11626.520129204278,538.6626934641864,14889.53857296397,Medium
28,28154.243335267536,5841.81183017211,384.14226317845566,8936.398265788655,Low
40,52384.64566861706,8461.412312915387,415.9908379376601,11640.138824446074,Medium
42,35787.17998600147,6402.406249988655,391.67314191584904,10451.255555403275,Medium
32,34641.349694575525,3695.927145864341,313.7541266163027,7457.872933691606,Medium
34,32386.27723638329,6046.790512116939,301.87779090305395,10641.362522536729,Medium
42,45534.48145459256,8225.196580617643,389.16183105383755,15653.720376903166,Medium
28,34336.36823159191,7725.254994775978,244.24761011015903,10111.091231909832,Low
43,41068.81455644316,10444.855501236621,426.03281262506715,14593.854485311656,Medium
31,36594.561358535866,6569.665776718186,316.03405182289634,5981.5316122902805,Medium
50,61106.0169713598,12381.077968745574,492.59194296591056,16568.495587700003,High
63,63331.37368672118,10713.027642371193,618.9338532739215,17702.377622847747,High
31,34924.44343747092,8354.673774556739,348.02458117528465,9827.209879762511,Medium
45,42047.79614898362,7419.142571301065,438.53955375372766,15156.044609486178,Medium
32,32096.296545156063,8879.389060128486,311.74920946831327,6131.378400438716,Medium
50,49116.62453645879,9973.307070460038,491.17198644869467,15472.211146469372,High
27,30984.67962829298,1403.4266469245254,347.16438664756345,8808.787001000284,Low
44,50023.37967878463,10260.314328062885,415.43926875871267,16195.904290580007,Medium
31,30451.725754412702,7819.09151900156,339.81480534707674,7749.373620088776,Medium
37,44668.11422866461,6486.839891022836,332.581115303127,10916.357016489435,Medium
29,36650.237207808146,5057.480843211966,307.49724157126315,9209.892846108352,Low
48,52234.2687158995,9280.909440230793,507.3116595894169,12849.642208091947,Medium
31,28419.867341391357,2349.696374747457,364.2129643401369,7694.856736503954,Medium
45,41940.85591630048,4270.543653809713,430.78659153537177,11779.072320130326,Medium
36,31938.093226549805,9803.251276260778,304.30187175874096,10416.830901023875,Medium
38,42745.8303511908,5951.864665178847,340.80073383697123,16641.26165575383,Medium
41,34941.15896255318,11910.528219152728,458.22707865683356,12023.773721662501,Medium
32,35384.18827055504,9140.803602277829,424.0875806243336,11062.61997978237,Medium
42,36594.45326087943,11534.390628539477,461.7226706006359,12694.778657928735,Medium
55,59117.73059920987,9699.40209506569,486.89302851058244,15577.42069459002,High
32,32086.097913652804,3183.197626138838,360.03264405564187,9527.40689390278,Medium
51,57668.19280929914,8026.23538681129,462.8104454489229,17608.036830930334,High
54,59707.27289160636,9907.090545694176,522.542869143438,16039.59769278362,High
31,38175.32706001056,1453.5405342987196,319.3615538432647,8817.196412013736,Medium
25,32304.093591445562,4049.148621751666,267.7684427735482,6795.679900665427,Low
43,43718.154169940986,8196.643944977779,433.2721047335608,9919.559579096174,Medium
34,28206.03466787698,4211.158056826611,309.9443926475206,13320.270471567314,Medium
58,52737.38472501311,9519.029803508336,632.9979132337168,16059.191787400898,High
40,29565.75735342031,7558.802957638396,373.621679755137,16408.228589049795,Medium
31,25581.670832859534,6912.573096620603,372.72563726809943,10034.117992168563,Medium
28,28344.118288523245,3818.354663999511,212.03100546051667,12617.656167537447,Low
50,47201.72909587419,10584.50521915254,510.77651709722113,14400.171929327627,High
34,33099.32197795074,7073.69201597571,278.6924518384234,8000.4672722230025,Medium
40,42463.577097307,8093.771718036782,358.29586840036814,15129.683066679732,Medium
49,47479.67370967121,8495.971752286847,464.3493895533291,13016.957351736643,Medium
35,29390.855997937077,4333.2408079292345,426.0302727365487,14356.610456040977,Medium
39,38733.83166218284,11192.903959801479,455.40123330511636,13436.141249509608,Medium
39,34507.54756613578,9060.611832914852,433.7124381278598,16093.38753671329,Medium
46,44646.06751510468,11211.463306121475,461.6642875108433,10870.584604646703,Medium
45,51713.88482211502,8832.740630322156,459.40294746856716,16369.53264386168,Medium
37,35647.473479519125,7071.949115479724,433.3239580915678,8871.758495849394,Medium
40,48854.78776673872,8981.319361450775,435.0652643103399,4810.725149167323,Medium
36,43158.17993468985,3530.623299095509,360.90042116853783,13487.75009469782,Medium
25,22103.473457104785,2770.713061293711,324.333579000814,7480.7941905116895,Low
42,36444.38116792112,6804.4502439432545,460.72647680817573,15487.242162510578,Medium
58,57737.22919039903,10690.867154916476,592.1209932919509,17676.038974052997,High
31,36766.63881698444,4440.608641059692,287.05116098757594,9364.425647287455,Medium
32,29549.04546885656,7065.614250501492,292.53788733534935,14093.110406013773,Medium
31,35540.4514913107,6362.894468925671,293.191232239986,9654.880663105376,Medium
47,53042.19994568044,12185.729379502754,492.84954428809925,12673.49929716674,Medium
44,40129.87174818697,13747.518314225124,481.7891407966403,12934.87465292312,Medium
38,34619.74455855707,5074.299519703134,307.7854077224482,11872.91566027649,Medium
30,33563.31016063503,6294.610427936891,202.67006611743852,466.0406387026378,Medium
40,40759.23774820785,8291.051756413948,352.42550967039335,13473.315489413153,Medium
24,20569.692367281605,4771.6038604706755,219.61616933123267,11276.713603386192,Low
41,39239.097759402066,6030.350858068997,469.7973600328097,12153.03363537445,Medium
48,47647.402236362905,7765.605108714899,465.9790916008406,13137.72702376171,Medium
27,19175.7278752227,5880.811223832238,282.73866744859464,9263.302556008173,Low
24,27828.215532413476,2909.299853385527,260.89522559938354,12430.642172819076,Low
55,52606.53905530404,11318.543944334015,498.821456991449,17907.58458640915,High
33,19081.418881009507,6108.10043090879,402.9944415939135,10543.120942949725,Medium
51,50880.64515845274,10483.315806242565,476.759705701004,14128.262253986057,High
38,34292.143705532464,5693.399059131132,457.98957279831404,8191.510785840384,Medium
38,46444.11096151338,7914.938484669073,373.69119992681425,11470.222748822098,Medium
44,41072.77489540016,7038.094833046819,423.1248351193447,13324.730281860426,Medium
31,25511.783182106945,6521.391217313836,254.46054081718495,3503.7082008412326,Medium
41,43539.66334981008,10878.792244878314,419.86426455992904,10119.64906167742,Medium
36,32697.763159962084,7721.967700032141,472.71911970179696,14276.583785282457,Medium
26,22102.71899373884,5843.740764766115,280.6794145201001,7025.791270660131,Low
43,45547.50691412203,10234.413034995096,443.52184359744524,5532.522804708171,Medium
37,31797.66346055217,4592.883311053474,336.6698187105421,15903.526042213633,Medium
38,30713.631709002737,11037.843147446025,409.599187430589,8725.472767008243,Medium
27,35629.99001047169,3288.82001477526,277.88089035614746,6689.198113778433,Low
55,57897.493688003226,12759.321994737875,546.8582762629263,19686.762365305673,High
48,46678.95357502817,11093.819974512646,504.7397392164255,12173.77965110321,Medium
49,48982.61395149032,7995.667276990479,399.2077010590054,8790.118295440894,Medium
36,38529.32179058078,9217.772273533525,354.9737753802411,11452.696589893187,Medium
22,26866.687248067105,5395.625532826618,160.1486077440648,8990.52646424004,Low
59,55220.12354342494,15579.957288804515,591.4449249159971,16292.668205534577,High
39,40830.73262982841,8186.757502682586,353.7900312183323,11331.468560124767,Medium
32,29466.479118948806,6182.913336954805,287.2080074719398,6060.611275375775,Medium
44,43055.09377743688,7770.474944163591,373.327935860715,10213.609255422649,Medium
51,51803.46433732452,6713.289457297653,565.783248562341,14334.968100309337,High
39,38966.60713473664,7163.544870497681,356.1126750866061,13645.836687189198,Medium
52,55677.83449151286,9848.203211482247,488.7880688183123,15893.324228989395,High
50,52435.43279557797,10524.116365114869,576.5307535586209,18060.147897295676,High
29,21459.15395313911,2953.7937782350687,318.3978716383292,13660.832925293806,Low
33,26210.88396467279,6121.975577626242,228.26803809940088,12559.716510443943,Medium
49,47151.41657620353,10952.50278404423,559.2680085860908,9930.109674257947,Medium
12,21143.126312209126,3751.0193509850333,202.39453208496514,2748.665892696611,Low
38,33742.040837491986,3880.3696477253457,457.71880441281735,14030.986953814727,Medium
25,23958.886451936236,6412.813217306449,283.4094621505565,7141.365162928123,Low
35,32318.26986521739,6506.852173757016,294.91451200344943,5641.977392431229,Medium
37,34229.7780795596,7029.978245002892,367.5387246325904,9444.063236607504,Medium
36,36891.19871952528,2470.969260288324,287.577734880848,3982.644848707221,Medium
34,41003.886380978256,9787.14232511576,296.69919722489647,9367.513126867054,Medium
29,31279.841999402946,6153.59777002259,234.4556638018637,6645.236176512111,Low
62,57982.34519286454,9337.079146954586,588.648477240524,17518.062236915943,High
58,71766.14755401603,12350.403149832933,588.1976945105731,20944.425514232407,High
28,28392.86610480563,6288.956881694049,257.75440254172435,4405.795930981017,Low
55,52113.895218089434,13445.088305865978,525.6069122355011,14345.352506345149,High
36,43060.48187338795,6580.622461418244,345.4552777638266,7374.71271745217,Medium
41,38654.646910280906,8223.992137877172,484.9736339775941,15514.008238623835,Medium
39,47314.56827493721,6514.384399524184,498.1877751175402,15093.711660015028,Medium
33,28646.786045166667,7795.897227985476,307.4651910090405,10980.225797632715,Medium
49,56150.15194460685,8233.019316649901,506.80371012484784,15624.86880791458,Medium
41,42005.23832140847,6414.01896583954,367.9361018721677,8698.98532351885,Medium
35,41455.26116351217,6864.4049244401585,388.38256524282536,11097.566960435022,Medium
26,35508.82854350772,2748.2724573923424,236.17749690361285,4434.2687594443905,Low
31,25336.96354739373,9404.262437078469,274.44475684551014,9423.58186255883,Medium
23,29378.859103791612,8454.53345548375,330.07936329078484,5869.954496702462,Low
40,32955.480477872974,7092.819829156369,332.1965378504197,10217.499351059789,Medium
28,22764.078223758857,2826.8099868856693,157.35863226560133,8484.90707717993,Low
37,32982.952701037815,8073.184077804123,406.74151230745,13131.785702455925,Medium
53,55518.183180889304,9635.794964062152,511.61857945234294,21226.37075430013,High
51,51165.079384674296,12549.362265056065,477.7001710373039,16952.954812934666,High
39,38164.31957918582,6225.706808940193,526.5829500220323,18533.96941531366,Medium
39,39731.176395111805,8889.026444856885,426.51132862913477,12302.775111070656,Medium
58,60956.447946467364,11827.987178783387,577.0742951247262,22751.66198975647,High
45,48341.24061970676,7647.47697877318,414.6034180136151,14806.75226298284,Medium
36,41470.83417807565,7680.0996569838835,382.28939244158437,11519.36874528481,Medium
25,34100.1740638372,6757.065116949699,163.35736854028252,6995.3160138748135,Low
43,42893.18813779262,8773.697038110793,404.19492805140993,13797.302873106322,Medium
48,45394.55518934542,9794.569330252518,478.14505151011025,15694.735496769494,Medium
33,36067.68064592594,4854.4331442926505,340.6745915848468,5647.641618442145,Medium
42,36278.7259186769,10688.409595808273,412.87843316029455,14700.162161482467,Medium
36,32606.479339441943,9289.093156286368,325.3394378135552,6348.018562009494,Medium
38,42996.90473196395,6778.881622627006,426.0331072830769,13503.5140610195,Medium
15,14379.35812591148,2751.4230810340086,67.41732179004389,6296.860293350868,Low
37,30959.037708209806,10228.441345380654,356.1038063992453,15363.742577274457,Medium
49,41550.98467317413,7532.858357905089,464.10347188395053,12113.692536237619,Medium
33,33243.583396969036,7808.576782717562,380.59215500213327,6938.692205822974,Medium
40,45709.48268484005,6882.7724537377435,377.05584528353177,15321.775649793715,Medium
32,37642.72888765593,9956.155753503283,341.88317783886555,6375.48222814047,Medium
43,43554.402514464186,8726.893457330674,446.65233980797063,9380.300076145635,Medium
37,47044.54709548064,9920.757036280085,278.244082894644,11725.853728207821,Medium
30,29475.898170297685,4477.345303077743,296.71763075451867,8859.925371126024,Medium
53,52307.161883012945,8102.942635351465,442.8632089112624,16366.066006600697,High
49,36162.820451305,9331.481085597776,507.5642609227116,16313.180103145492,Medium
33,30763.185254193922,7125.366915893673,293.48392330114154,11529.93092392587,Medium
44,48260.07517454247,7778.536635967173,499.33347884246984,12966.381419089801,Medium
45,52819.80668429852,10516.614852549934,440.9615950061019,13644.459859570848,Medium
46,41848.82683166358,8780.092864379141,421.49718488978823,13599.044193121286,Medium
23,25311.261646465242,437.1256764667887,289.99294330974584,7005.823074443009,Low
50,55234.39516161644,11105.623958386,456.40549176458234,10837.653287984554,High
34,34056.040765979495,5034.925881705685,384.734753067382,12469.169880240737,Medium
36,24583.597712363848,6476.805236646963,383.37643370090666,13947.100136965915,Medium
66,67236.44999787126,16306.262407078711,641.7284188700198,21712.287665007858,High
43,46807.153120304465,12145.62344824218,363.2011097243179,14581.509707500853,Medium
36,31262.885524907706,6049.013129814377,422.08312709086715,7828.196548651906,Medium
17,15729.227345628065,4555.573261263679,195.023202867968,854.2262250024396,Low
53,47222.51978935618,9495.45101915471,491.40259896199154,18392.67833296344,High
26,13149.262257098237,4626.254042202794,272.23028422972953,7885.70531840684,Low
29,34135.02205893828,4588.4491702028945,340.3080949366243,9208.597149384006,Low
36,35981.25733099074,3751.3126392070308,365.60093970984434,11443.474858642261,Medium
54,61988.37498352491,10990.11044746742,551.9199416326549,16971.15829769171,High
47,51286.61095953089,9976.330773892334,521.6001871902014,16039.622203565214,Medium
38,36228.95119167276,6257.996509377724,456.8631387151588,11113.715185260979,Medium
43,42584.09669947796,10775.583422874217,424.02004125190996,7184.7195744832,Medium
33,35830.88695385086,5727.839565809561,263.1278567335795,11965.216542746639,Medium
41,45834.41708377872,6925.57635028197,344.8711843211977,14032.639879240065,Medium
40,41613.35315371006,9053.006236216212,365.4503593580054,8116.066313607704,Medium
49,54527.96572644742,6714.6360200549425,443.2554236790508,11201.859770144043,Medium
49,47516.65631662764,11613.358063405612,405.87655519496576,17348.973819808085,Medium
44,39014.28226607157,7995.661685211275,532.3912501565774,16557.220865783147,Medium
36,35675.95373219435,9178.57215278818,386.4049631138167,2809.078106519285,Medium
47,48025.92445368092,11976.261051658312,443.8101201582504,15422.529179638443,Medium
39,32992.323026303566,9080.306884714282,388.37415788040107,11038.060948690192,Medium
29,22316.38957926689,4176.053414543378,200.68004562482793,8922.492696238338,Low
35,37236.93148236714,4498.336587031191,407.8660948954371,10893.833396271208,Medium
40,37968.215743147884,5131.854673329528,302.51948042281424,9713.57181918713,Medium
49,48170.79547168999,12005.821403402622,515.5013890822131,16658.010805507096,Medium
38,36201.53667149588,7330.399775599633,288.078892262585,9335.551683881058,Medium
27,34603.00450881606,4201.556410938303,249.299595244037,10341.038422400197,Low
40,46308.805801975,7735.835696922217,462.1344436135446,14907.087461565363,Medium
41,34813.23154980416,10361.242417908335,328.30239541791155,9683.523048861332,Medium
41,38336.03393459776,9757.4795707191,402.56455498906803,9756.841913672493,Medium
49,53250.02133984797,10677.01231141771,521.3885337863593,15040.96660825922,Medium
50,53009.68118551621,11275.77211485281,523.2084750172193,19510.969819128506,High
34,33792.71018835107,7160.344710993898,343.50929998891814,8421.872927544951,Medium
33,27311.998975178823,7204.2261145928505,354.78817561690994,8690.41060572932,Medium
29,25587.29976923227,6242.050462302094,259.4588022197855,9663.216426613559,Low
46,43416.16216226855,9199.877508744892,556.6397927666499,15770.341267688616,Medium
54,55384.9716555955,12306.747767662564,459.46910735540825,17780.901993087016,High
36,44518.63577348619,7922.56421240079,418.1035372164387,10896.880856033958,Medium
37,33565.59882605936,5638.569937786084,379.4747268391758,10183.443075868352,Medium
54,48869.8237622238,11857.748771045306,570.8554615682175,17195.468419957633,High
45,44457.06761586028,9494.49413275861,489.727300879187,3898.290220308163,Medium
44,49158.69490257029,10022.826937830197,467.78143017316216,18807.761493204252,Medium
28,20765.585166196484,5391.586172769943,239.44891197205143,7842.582247827053,Low
46,53268.17075437474,10823.480627534316,445.68651552556094,14346.893243586017,Medium
30,29139.843189421652,5877.182898267686,227.42051664705843,15298.139433548653,Medium
28,24328.39998843313,7047.75937320109,265.07521369942884,6176.067317070943,Low
36,27999.053566189203,6287.056968098978,376.12594974042213,17796.353104830556,Medium
34,37532.603867103135,6025.491891802095,370.3564137678352,12418.983272862086,Medium
37,36144.14402379232,8604.105046420249,389.57171724971306,12439.619908447541,Medium
25,25853.527413772536,4336.453212510512,162.24551292849327,9431.69608452345,Low
49,44495.94129494318,14211.565389496322,461.8913033789636,12175.54502293919,Medium
51,49404.51982874488,11332.889973558053,476.8875255316236,10353.129943017382,High
20,17567.09376822631,4049.8469723084017,134.4916033378321,2458.608954496233,Low
49,48497.034473108964,11439.801553517698,448.20332994481197,17962.249421876462,Medium
31,27652.238368120947,5238.639180046966,310.0639590184755,6493.285409566632,Medium
48,40329.095196563896,11446.029638466036,550.6894260389214,9437.704898230979,Medium
39,52642.498726483034,9590.470433327066,342.3467835395502,11462.050074735353,Medium
40,33182.97876331243,10507.068115559101,343.5567782497151,13724.106992461338,Medium
38,38907.2950347127,6718.380937302845,350.0263778177723,11515.953854608282,Medium
52,43139.86085787979,7954.53349172451,536.8733193543055,17419.16109084779,High
27,17014.762816910126,4179.690721594903,331.18539451792714,11565.040132681313,Low
46,46489.13245926134,8636.738968054506,455.6745546155015,15513.835747416317,Medium
51,51871.83793884152,13534.42320170351,437.70606270239944,14837.841576696854,High
47,53307.49495401192,13790.024058255498,408.34585858599746,12467.04698506035,Medium
63,64997.73420507853,13289.324609287965,639.4140694329972,21212.41384579434,High
34,33250.94640627105,6818.781216037199,389.7627197338028,11025.942999015198,Medium
49,44251.99877967498,9100.184339051579,580.7870962420641,12117.700449015636,Medium
38,45495.060341167744,9249.380700421734,320.8799582548632,15306.546619462928,Medium
52,56644.25623025112,14777.162783983036,526.988719064216,16386.489451450965,High
39,32768.35261125788,11371.701782376544,338.50774813774,13658.740429020327,Medium
36,36189.81864105318,9475.953225211668,315.06866622076865,9623.944396004434,Medium
53,53720.261157632485,12846.605062227713,480.83441338625795,19292.145343659085,High
35,33271.731716971655,8664.61977250823,333.2869417612733,5743.925193985184,Medium
25,28859.252429033975,4905.418708582931,205.88604570137647,12526.492488032387,Low
34,38158.66569174088,5326.903554918408,463.94230284667333,4383.481619434628,Medium
46,45047.57151097447,9158.371821344117,437.0162108357164,9670.134403312342,Medium
53,51595.653771011705,11444.679204262706,579.3889055429746,16655.490713539068,High
41,48494.79231333766,5292.732202563409,377.02361626826007,10707.73160158387,Medium
53,57664.19446181119,10294.098541267582,641.6620264934114,14915.004308193922,High
26,26361.80194954192,3548.135290817453,276.95324907094147,6206.728857492085,Low
35,26853.954804599733,9027.682322136283,391.8465864764011,8150.773833034728,Medium
37,38720.00053152518,6300.583195686579,340.44612451970306,12050.932363148631,Medium
38,41490.41732458834,8256.440663961976,428.8220302551188,11254.31472370382,Medium
40,26227.391858008137,6599.959414128847,416.7444512908959,14654.502017575762,Medium
46,47259.34724159013,12395.39865192183,441.05112270623977,14040.515496870143,Medium
35,32916.54006602132,3598.486126930829,296.00542817851846,9249.553079065596,Medium
41,39895.728599352246,9151.680753687933,398.12282445152124,14623.4045663896,Medium
39,34463.0952361834,5245.484663120135,373.8428260688766,6203.287288182834,Medium
30,29259.05354798179,4981.334699030298,343.4514138293213,1254.782467096924,Medium
38,44959.95788090666,8012.373407369009,368.3875567201169,6636.533575040858,Medium
38,35768.00750592242,8110.714062633675,283.92281483577574,10369.434689684816,Medium
38,42827.86779396592,8058.533682190826,412.30900242515906,12574.404354541637,Medium
40,35968.34390560195,8303.498281951,464.6583290969146,3986.46395117684,Medium
40,43793.780963280195,6716.311476253115,316.69662574857796,11965.16936447636,Medium
35,35008.27927810976,6671.893353822378,440.23653066980273,9436.26659377391,Medium
52,53760.12414394641,10463.26803235783,589.8325901576676,16010.88633161803,High
28,28035.766280487438,5990.720793517766,248.45596674335144,2677.2540067380814,Low
32,35208.12616220604,6268.639054386023,264.1420196591177,17445.799971876342,Medium
67,54162.07441033121,14859.18084196891,722.6488728462608,20197.52108032895,High
29,21900.873432712153,5986.773940301885,221.5175410230966,5048.463733507291,Low
26,28085.402490043223,5602.651935243227,226.58297108912967,8188.323872289988,Low
47,36782.30823051882,8634.695303376966,404.2435129246857,18584.52037918233,Medium
19,16347.098221763954,1695.1161467711554,190.2953904740453,1840.051818534187,Low
37,36728.29579481675,7708.057861464941,443.2592571686064,6615.592120319752,Medium
61,56859.299311935516,14614.892087925877,628.7458417175663,17945.880380917206,High
24,20542.192986531132,5687.722461460826,290.9037249361412,7101.891571419562,Low
20,21357.911000767963,2365.0121175704166,182.4098762232658,8128.214451424822,Low
25,30046.474778899046,6629.480051637208,254.86514146809228,11925.878547955044,Low
48,43207.75309372596,8929.765864412087,418.6781117675235,16740.00249619207,Medium
51,48124.70901906315,11629.307960960574,505.1557035730842,11136.939451265285,High
34,30343.695133364774,6062.408270207678,302.7014945171729,6986.874493843376,Medium
