Age,AnnualIncome,BankruptcyHistory,BaseInterestRate,CheckingAccountBalance,CreditCardUtilizationRate,CreditScore,EducationLevel_Associate,EducationLevel_Bachelor,EducationLevel_Doctorate,EducationLevel_High School,EducationLevel_Master,EmploymentStatus_Employed,EmploymentStatus_Self-Employed,EmploymentStatus_Unemployed,Experience,HomeOwnershipStatus_Mortgage,HomeOwnershipStatus_Other,HomeOwnershipStatus_Own,HomeOwnershipStatus_Rent,InterestRate,JobTenure,LengthOfCreditHistory,LoanAmount,LoanApproved,LoanDuration,LoanPurpose_Auto,LoanPurpose_Debt Consolidation,LoanPurpose_Education,LoanPurpose_Home,LoanPurpose_Other,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,MonthlyDebtPayments,MonthlyIncome,MonthlyLoanPayment,NetWorth,NumberOfCreditInquiries,NumberOfDependents,NumberOfOpenCreditLines,PreviousLoanDefaults,RiskScore,SavingsAccountBalance,TotalAssets,TotalDebtToIncomeRatio,TotalLiabilities,LoanApprovedAI,LoanApprovedCompare
60.0,35897.0,False,0.243372,2808.0,0.3676868247149218,528.0,False,True,False,False,False,True,False,False,35.0,True,False,False,False,0.222985472315237,7.0,25.0,22372.0,False,36.0,False,False,False,False,True,False,True,False,False,397.0,2991.4166666666665,857.8559881666995,165845.0,1.0,2.0,3.0,False,53.0,2385.0,179885.0,0.4194855240828034,14040.0,True,False
33.0,16103.0,False,0.281993,3933.0,0.2678057736950847,633.0,False,False,False,False,True,False,True,False,13.0,False,False,True,False,0.2954182579548992,2.0,23.0,63493.0,False,96.0,False,True,False,False,False,True,False,False,False,271.0,1341.9166666666667,1730.676458610004,35272.0,2.0,1.0,3.0,False,60.0,2691.0,53775.0,1.4916548160789944,18503.0,False,True
46.0,21563.0,False,0.22976,236.0,0.1044142806448419,643.0,True,False,False,False,False,True,False,False,23.0,True,False,False,False,0.2558614565188376,7.0,26.0,36260.0,False,72.0,True,False,False,False,False,False,False,True,False,590.0,1796.9166666666667,989.8241137584594,8547.0,0.0,0.0,2.0,False,56.0,11981.0,21844.0,0.8791860763855452,67729.0,False,True
59.0,65913.0,False,0.192114,609.0,0.2135055537145516,660.0,False,True,False,False,False,True,False,False,35.0,False,False,True,False,0.1873791407650789,4.0,10.0,17114.0,True,60.0,False,False,False,False,True,False,True,False,False,410.0,5492.75,441.48223750548544,17050.0,1.0,0.0,3.0,False,35.2,5865.0,45762.0,0.1550192958910355,28712.0,True,True
35.0,15000.0,False,0.2445049999999999,1432.0,0.295848211632788,612.0,False,True,False,False,False,True,False,False,12.0,True,False,False,False,0.2561773338147348,4.0,6.0,15505.0,False,96.0,True,False,False,False,False,False,False,True,False,196.0,1250.0,381.17160824533823,48838.0,0.0,1.0,4.0,True,63.0,2560.0,59505.0,0.4617372865962706,10667.0,False,True
37.0,16409.0,False,0.3111929999999999,359.0,0.067807914950518,441.0,False,False,False,True,False,True,False,False,9.0,False,False,True,False,0.2950103977051991,4.0,4.0,46693.0,False,36.0,False,True,False,False,False,False,False,True,False,138.0,1367.4166666666667,1969.4523138305665,482172.0,0.0,1.0,6.0,False,56.0,2253.0,521388.0,1.5411925020395392,39216.0,False,True
33.0,43344.0,False,0.19503,609.0,0.3961239123030689,581.0,False,False,False,True,False,True,False,False,14.0,True,False,False,False,0.1900991921851706,7.0,8.0,10530.0,False,24.0,True,False,False,False,False,False,True,False,False,468.0,3612.0,530.8534874342216,5019.0,1.0,3.0,0.0,False,54.0,3244.0,41152.0,0.2765375103638487,124943.0,True,False
27.0,35681.0,False,0.3267319999999999,304.0,0.47874422366961,425.0,False,False,False,False,True,False,False,True,2.0,False,False,True,False,0.3690668728806353,6.0,13.0,24232.0,False,72.0,False,False,False,True,False,False,False,True,False,266.0,2973.4166666666665,840.1421116007729,33341.0,1.0,2.0,5.0,False,59.0,4140.0,43040.0,0.3720104632496083,9699.0,False,True
32.0,164428.0,False,0.283128,1130.0,0.2979685932978526,585.0,False,True,False,False,False,True,False,False,10.0,False,False,False,True,0.2664770533468593,6.0,5.0,20628.0,True,120.0,False,True,False,False,False,False,False,True,False,500.0,13702.333333333334,493.4414489168432,70874.0,2.0,0.0,1.0,False,38.400000000000006,2090.0,74431.0,0.0725016261646563,3557.0,True,True
25.0,150031.0,False,0.219053,406.0,0.232632485309198,609.0,False,True,False,False,False,False,True,False,1.0,False,False,False,True,0.2350172062413648,4.0,8.0,18553.0,True,60.0,True,False,False,False,False,True,False,False,False,273.0,12502.583333333334,528.3796937018021,92926.0,0.0,2.0,6.0,False,37.6,933.0,115981.0,0.0640971287562012,23055.0,True,True
40.0,31093.0,False,0.203785,12713.0,0.346644132763995,595.0,False,True,False,False,False,True,False,False,17.0,False,False,True,False,0.1928466000812093,7.0,28.0,26285.0,True,24.0,True,False,False,False,False,False,True,False,False,431.0,2591.083333333333,1328.628627469996,397021.0,0.0,0.0,4.0,False,42.400000000000006,5086.0,437328.0,0.6791092377589796,40307.0,True,True
30.0,51707.0,False,0.251716,6072.0,0.3795543118729753,575.0,False,False,False,True,False,True,False,False,9.0,False,False,False,True,0.2038155956029211,5.0,8.0,24216.0,False,72.0,False,True,False,False,False,False,False,True,False,333.0,4308.916666666667,585.4099872289855,4313.0,3.0,1.0,0.0,False,53.0,1989.0,46977.0,0.2131417379996485,105863.0,False,True
42.0,88478.0,False,0.2246859999999999,363.0,0.6653620604725461,556.0,False,True,False,False,False,True,False,False,19.0,False,False,False,True,0.2470619423707771,1.0,29.0,27686.0,False,24.0,True,False,False,False,False,False,False,True,False,968.0,7373.166666666667,1473.5657707465143,38987.0,2.0,3.0,4.0,False,55.0,1619.0,49122.0,0.3311420833309768,10135.0,True,False
21.0,26815.0,False,0.3011109999999999,184.0,0.2347972369494602,435.0,False,True,False,False,False,False,True,False,2.0,False,True,False,False,0.3446045176706964,6.0,27.0,23611.0,False,48.0,False,False,False,True,False,False,False,True,False,648.0,2234.583333333333,912.4678330574824,7698.0,1.0,1.0,6.0,False,63.0,1926.0,18340.0,0.6983260860223677,17865.0,False,True
43.0,18854.0,False,0.283142,249.0,0.1994676975730077,458.0,False,True,False,False,False,True,False,False,19.0,True,False,False,False,0.2708004983452517,6.0,9.0,27142.0,False,36.0,True,False,False,False,False,False,True,False,False,791.0,1571.1666666666667,1109.243949592866,2453.0,1.0,3.0,2.0,False,60.0,1549.0,16881.0,1.2094477243616415,14428.0,False,True
50.0,52051.0,False,0.259079,672.0,0.2447393389080839,598.0,True,False,False,False,False,False,True,False,27.0,True,False,False,False,0.2887818484618419,3.0,14.0,23079.0,False,96.0,False,True,False,False,False,False,True,False,False,408.0,4337.583333333333,618.4773045856442,16694.0,0.0,5.0,1.0,False,55.0,6235.0,61740.0,0.2366472816089552,45046.0,True,False
18.0,34428.0,False,0.248339,1295.0,0.2371290678408549,525.0,False,False,False,True,False,True,False,False,0.0,False,False,False,True,0.2241760294171106,9.0,29.0,15839.0,False,48.0,False,False,False,True,False,False,True,False,False,608.0,2869.0,502.6226111635532,17368.0,2.0,2.0,0.0,False,55.0,7693.0,24799.0,0.3871114015906425,7431.0,False,True
44.0,29130.0,True,0.25857,286.0,0.1043718712862166,577.0,False,False,False,True,False,True,False,False,19.0,False,False,False,True,0.2912156363628218,5.0,28.0,22070.0,False,84.0,False,False,True,False,False,False,False,True,False,422.0,2427.5,618.0631699225909,7857.0,0.0,0.0,9.0,False,69.0,6166.0,12738.0,0.4284503274655369,90764.0,False,True
54.0,83521.0,False,0.18141,814.0,0.2145367715787076,638.0,False,False,True,False,False,True,False,False,31.0,False,False,True,False,0.1753917362972766,4.0,11.0,15410.0,True,36.0,False,False,False,True,False,False,True,False,False,841.0,6960.083333333333,553.5525151189569,7454.0,1.0,1.0,9.0,False,38.400000000000006,3752.0,28601.0,0.2003643416796671,38838.0,True,True
25.0,24395.0,False,0.23841,859.0,0.2432033409973399,543.0,True,False,False,False,False,False,False,True,2.0,True,False,False,False,0.2224111578660336,5.0,25.0,14910.0,False,48.0,False,False,False,True,False,False,True,False,False,389.0,2032.9166666666667,471.7095180362507,11166.0,0.0,0.0,2.0,False,61.0,840.0,17548.0,0.4233865225019474,6382.0,False,True
60.0,26463.0,False,0.284118,322.0,0.4190140242567232,539.0,True,False,False,False,False,True,False,False,39.0,False,False,False,True,0.255385917282117,3.0,23.0,18618.0,False,96.0,True,False,False,False,False,False,True,False,False,200.0,2205.25,456.71740811201136,39510.0,3.0,2.0,2.0,False,55.0,4992.0,56187.0,0.2977972602253764,16677.0,True,False
45.0,52613.0,False,0.2027489999999999,4356.0,0.0757560785157036,606.0,False,False,False,True,False,True,False,False,24.0,True,False,False,False,0.2366092803272445,5.0,10.0,20749.0,False,36.0,False,True,False,False,False,True,False,False,False,148.0,4384.416666666667,810.353065740873,10171.0,0.0,3.0,2.0,False,48.0,21565.0,25921.0,0.2185816583143039,25869.0,True,False
31.0,51954.0,False,0.2764169999999999,1496.0,0.3831099821309307,502.0,False,False,False,True,False,True,False,False,6.0,False,False,False,True,0.2759487591155257,2.0,7.0,22417.0,False,60.0,False,False,False,True,False,False,True,False,False,929.0,4329.5,692.5031038255887,30162.0,0.0,2.0,4.0,True,61.0,2476.0,40816.0,0.374524333947474,10654.0,False,True
39.0,24476.0,False,0.224328,1721.0,0.6023457324437793,611.0,False,True,False,False,False,True,False,False,14.0,False,True,False,False,0.2526309906559769,3.0,13.0,34828.0,False,48.0,True,False,False,False,False,False,False,True,False,512.0,2039.6666666666667,1159.9130640904486,85408.0,0.0,3.0,4.0,False,57.0,600.0,96136.0,0.8196991652674205,10728.0,False,True
46.0,89156.0,False,0.264667,12366.0,0.2565836663896911,535.0,False,True,False,False,False,True,False,False,24.0,False,False,True,False,0.2594818490558594,5.0,22.0,17167.0,True,72.0,True,False,False,False,False,True,False,False,False,529.0,7429.666666666667,472.46866584469376,36920.0,1.0,3.0,5.0,False,39.2,6175.0,48129.0,0.1347932162741298,11209.0,True,True
40.0,15245.0,False,0.2008039999999999,365.0,0.138539828307015,597.0,False,True,False,False,False,True,False,False,17.0,False,False,True,False,0.1999268901339604,7.0,9.0,24304.0,False,24.0,False,True,False,False,False,False,False,True,False,849.0,1270.4166666666667,1236.884786234735,43891.0,0.0,3.0,3.0,False,60.0,505.0,54837.0,1.6418902876232742,10946.0,False,True
46.0,36646.0,False,0.209365,2751.0,0.475821303202784,618.0,False,False,False,True,False,True,False,False,25.0,True,False,False,False,0.1862608099654265,5.0,8.0,23365.0,False,48.0,False,True,False,False,False,False,False,True,False,176.0,3053.833333333333,694.0144383286623,15782.0,2.0,0.0,2.0,False,52.0,1152.0,18392.0,0.2848925738128021,2610.0,True,False
28.0,40725.0,False,0.258747,5819.0,0.2852613366813893,525.0,False,True,False,False,False,True,False,False,3.0,False,True,False,False,0.2995327625570235,5.0,17.0,16247.0,False,60.0,False,False,False,True,False,False,True,False,False,337.0,3393.75,525.179438810133,56777.0,2.0,3.0,3.0,True,57.0,2316.0,111223.0,0.2540491900729673,54446.0,False,True
42.0,27186.0,False,0.239853,4991.0,0.4240043717848986,556.0,False,False,False,True,False,False,True,False,18.0,True,False,False,False,0.2288730336211146,3.0,24.0,22853.0,False,48.0,True,False,False,False,False,False,True,False,False,358.0,2265.5,731.0619450624664,8432.0,1.0,2.0,1.0,False,62.0,9054.0,75987.0,0.4807159324928123,79120.0,False,True
23.0,27735.0,False,0.220864,2093.0,0.2081004452764132,581.0,False,False,False,True,False,False,True,False,0.0,False,False,True,False,0.2306761347246311,8.0,14.0,36364.0,False,24.0,False,True,False,False,False,True,False,False,False,584.0,2311.25,1905.7237952952844,49014.0,2.0,0.0,1.0,False,63.0,3507.0,52899.0,1.077219597748095,3885.0,False,True
38.0,142616.0,False,0.232679,188.0,0.4822096316916747,593.0,True,False,False,False,False,True,False,False,17.0,True,False,False,False,0.2012105476889888,11.0,18.0,24179.0,True,60.0,False,True,False,False,False,False,False,True,False,285.0,11884.666666666666,642.2253208471201,48587.0,0.0,5.0,2.0,False,39.2,1640.0,73665.0,0.0780186223857452,25078.0,True,True
29.0,22651.0,False,0.255668,1535.0,0.3109207004114924,528.0,False,False,False,True,False,True,False,False,7.0,False,True,False,False,0.2497957943381251,0.0,9.0,24668.0,False,48.0,False,False,False,True,False,False,True,False,False,221.0,1887.5833333333333,817.639109655818,35002.0,0.0,4.0,1.0,False,61.0,1670.0,50824.0,0.5502480824630178,15822.0,False,True
31.0,177069.0,True,0.19448,618.0,0.3944384609001706,572.0,False,False,False,True,False,True,False,False,8.0,False,False,True,False,0.200379342144359,5.0,22.0,15480.0,True,12.0,False,False,True,False,False,False,False,True,False,220.0,14755.75,1434.2632093921216,76602.0,0.0,2.0,1.0,False,46.400000000000006,1007.0,92106.0,0.1121097341302286,15504.0,True,True
54.0,68180.0,False,0.287949,1370.0,0.2623778940900698,552.0,False,True,False,False,False,True,False,False,30.0,False,False,True,False,0.2809142684522622,7.0,21.0,58949.0,False,60.0,False,True,False,False,False,False,True,False,False,716.0,5681.666666666667,1838.6782746624192,113172.0,2.0,3.0,5.0,False,52.0,1756.0,122148.0,0.4496353666170289,8976.0,False,True
53.0,58255.0,False,0.249427,3070.0,0.368756772017346,603.0,False,True,False,False,False,True,False,False,31.0,True,False,False,False,0.2353596181446588,7.0,23.0,15927.0,False,96.0,False,False,False,True,False,False,False,True,False,278.0,4854.583333333333,369.66002443192815,25763.0,0.0,0.0,5.0,False,47.0,2408.0,40811.0,0.1334120726664344,15048.0,True,False
47.0,80120.0,False,0.191567,1543.0,0.0068817881042288,586.0,False,False,False,False,True,True,False,False,26.0,True,False,False,False,0.1532536,6.0,27.0,9567.0,True,24.0,False,False,False,True,False,False,True,False,False,306.0,6676.666666666667,465.3520262010671,10779.0,0.0,1.0,2.0,False,38.400000000000006,3180.0,37897.0,0.1155295096656615,208392.0,True,True
26.0,176633.0,False,0.303863,352.0,0.1137000715696466,470.0,True,False,False,False,False,True,False,False,2.0,True,False,False,False,0.3086938422502134,6.0,29.0,33863.0,True,60.0,True,False,False,False,False,False,False,True,False,554.0,14719.416666666666,1113.7349051727756,3380.0,4.0,0.0,4.0,False,37.6,5553.0,33983.0,0.1133016982221516,46740.0,False,False
36.0,23907.0,False,0.225297,273.0,0.4248711445590879,601.0,False,False,False,True,False,True,False,False,12.0,False,True,False,False,0.2237162248833603,5.0,15.0,20797.0,False,60.0,False,False,False,False,True,False,False,True,False,284.0,1992.25,578.7933758173409,9321.0,2.0,1.0,3.0,False,56.0,3614.0,29567.0,0.4330748529639056,20246.0,False,True
54.0,29268.0,False,0.182929,499.0,0.4867982664109858,622.0,False,False,False,True,False,True,False,False,33.0,False,False,True,False,0.162728266270707,2.0,16.0,18929.0,False,24.0,False,True,False,False,False,False,True,False,False,172.0,2439.0,929.2921809456152,19211.0,1.0,1.0,5.0,False,56.0,909.0,24617.0,0.4515343095307975,5406.0,True,False
41.0,34667.0,False,0.198767,992.0,0.1500854872969787,566.0,False,False,True,False,False,True,False,False,16.0,True,False,False,False,0.2037857133355813,4.0,20.0,16767.0,False,12.0,True,False,False,False,False,False,False,False,True,182.0,2888.9166666666665,1556.2422745686306,43413.0,2.0,0.0,1.0,False,58.0,393.0,56947.0,0.6016934633750705,13534.0,True,False
67.0,52581.0,False,0.237654,4311.0,0.2317017129508014,627.0,False,True,False,False,False,True,False,False,42.0,True,False,False,False,0.2667553802788105,2.0,9.0,56154.0,False,48.0,False,False,False,True,False,True,False,False,False,392.0,4381.75,1914.7656003505328,22202.0,3.0,2.0,1.0,False,56.0,1584.0,43617.0,0.5264484738633041,21415.0,True,False
44.0,15000.0,False,0.2377989999999999,1429.0,0.3173293241218981,607.0,False,True,False,False,False,True,False,False,21.0,True,False,False,False,0.2089718798758267,6.0,10.0,26299.0,False,72.0,False,False,True,False,False,False,False,False,True,517.0,1250.0,643.6868726302635,47878.0,1.0,0.0,4.0,False,57.0,22930.0,57252.0,0.9285494981042108,9374.0,False,True
42.0,43139.0,False,0.293494,969.0,0.1552356073853353,441.0,False,False,False,True,False,True,False,False,19.0,True,False,False,False,0.2434662181558759,12.0,14.0,28994.0,False,36.0,True,False,False,False,False,False,True,False,False,364.0,3594.9166666666665,1142.8008006781015,63064.0,0.0,0.0,2.0,False,54.0,2140.0,90282.0,0.419147629943606,27218.0,False,True
36.0,125889.0,False,0.263892,893.0,0.3785674162929041,550.0,False,True,False,False,False,True,False,False,12.0,False,True,False,False,0.2227549428079157,2.0,12.0,23892.0,True,72.0,False,False,False,True,False,False,False,True,False,500.0,10490.75,604.2266131880567,61310.0,0.0,1.0,5.0,False,36.8,3558.0,80460.0,0.1052571659021573,19150.0,True,True
41.0,48714.0,False,0.21871,905.0,0.3873544113997506,623.0,False,False,False,True,False,True,False,False,20.0,False,False,False,True,0.2130563717437022,11.0,8.0,25210.0,False,60.0,False,False,True,False,False,False,True,False,False,180.0,4059.5,686.356670289868,169531.0,2.0,1.0,4.0,False,47.0,731.0,218903.0,0.2134146250252169,49372.0,True,False
38.0,42601.0,False,0.220825,2553.0,0.5425038965318211,617.0,False,True,False,False,False,True,False,False,15.0,False,False,True,False,0.2002346038857997,9.0,17.0,44325.0,False,36.0,True,False,False,False,False,False,True,False,False,186.0,3550.083333333333,1647.805727786618,52402.0,0.0,1.0,2.0,False,55.0,1701.0,62467.0,0.5165528680885288,10065.0,False,True
48.0,35564.0,False,0.243429,382.0,0.2568494651101674,542.0,False,False,False,False,True,True,False,False,30.0,False,False,False,True,0.2701421124837091,4.0,17.0,19429.0,False,48.0,False,False,False,True,False,False,False,True,False,1245.0,2963.6666666666665,666.2280299199399,11343.0,0.0,0.0,5.0,False,59.0,5608.0,47071.0,0.6448862996018243,35728.0,True,False
51.0,90610.0,False,0.233131,3430.0,0.4350265675031265,645.0,False,False,True,False,False,True,False,False,27.0,True,False,False,False,0.2084680082727634,1.0,19.0,10631.0,True,108.0,False,True,False,False,False,False,False,True,False,747.0,7550.833333333333,218.7324968636122,25495.0,1.0,1.0,3.0,False,37.6,5067.0,64697.0,0.1278974722697643,39202.0,True,True
30.0,30343.0,False,0.224996,2307.0,0.2549633158355335,588.0,False,True,False,False,False,True,False,False,11.0,False,False,False,True,0.2299804280741346,2.0,24.0,33996.0,False,36.0,False,True,False,False,False,False,False,True,False,592.0,2528.583333333333,1315.9410151270574,85257.0,3.0,0.0,1.0,False,57.0,3034.0,114296.0,0.7545493913431331,29039.0,False,True
24.0,122589.0,False,0.263735,839.0,0.2861677806706025,519.0,True,False,False,False,False,True,False,False,0.0,True,False,False,False,0.2393840024808011,4.0,24.0,28235.0,True,48.0,False,False,True,False,False,False,True,False,False,290.0,10215.75,919.5515613462004,441345.0,3.0,1.0,2.0,False,33.6,4458.0,458617.0,0.1184006618550963,17272.0,False,False
18.0,238157.0,False,0.294748,16860.0,0.2189574840912626,467.0,False,False,False,False,True,True,False,False,0.0,False,False,False,True,0.2836380021199912,4.0,18.0,23248.0,True,60.0,False,True,False,False,False,False,False,True,False,358.0,12015.5,728.9564474965252,41005.0,2.0,4.0,2.0,False,38.400000000000006,10944.0,83624.0,0.090462856102245,42619.0,True,True
46.0,52591.0,False,0.201871,3062.0,0.3237122453241188,602.0,False,True,False,False,False,True,False,False,24.0,False,False,True,False,0.1820929256847178,6.0,13.0,27871.0,False,24.0,False,False,False,True,False,False,False,True,False,403.0,4382.583333333333,1394.2547490842965,59819.0,1.0,0.0,0.0,False,51.0,3534.0,71913.0,0.4100902623835173,12094.0,True,False
26.0,39653.0,False,0.211299,909.0,0.3223225369073568,544.0,False,False,False,True,False,True,False,False,5.0,True,False,False,False,0.221080582166845,6.0,17.0,18299.0,False,12.0,False,False,False,True,False,False,True,False,False,778.0,3304.4166666666665,1713.635346740565,167604.0,2.0,2.0,2.0,False,55.0,15588.0,170994.0,0.7540318301487097,3390.0,False,True
18.0,83569.0,False,0.235755,2360.0,0.1271022402107232,503.0,True,False,False,False,False,True,False,False,0.0,True,False,False,False,0.2482629976277353,6.0,4.0,22255.0,False,12.0,True,False,False,False,False,False,True,False,False,493.0,6964.083333333333,2113.333276207381,22534.0,0.0,0.0,1.0,False,55.0,4359.0,37489.0,0.3742536025857503,14955.0,False,True
44.0,85669.0,False,0.235622,807.0,0.1537276861172405,540.0,False,False,False,True,False,True,False,False,19.0,False,False,False,True,0.2488430677906353,6.0,18.0,20622.0,True,36.0,False,False,False,True,False,False,True,False,False,524.0,7139.083333333333,818.6658238983954,31819.0,2.0,1.0,0.0,False,38.400000000000006,1569.0,54468.0,0.188072580359065,22649.0,True,True
69.0,34039.0,False,0.203387,519.0,0.0291926020996133,576.0,True,False,False,False,False,True,False,False,51.0,True,False,False,False,0.1976184528715727,7.0,21.0,16387.0,False,24.0,False,True,False,False,False,False,True,False,False,370.0,2836.583333333333,832.1242447222693,71627.0,2.0,1.0,2.0,False,54.0,1360.0,81271.0,0.4237930296620709,9644.0,True,False
39.0,33351.0,False,0.275918,672.0,0.2717252194120844,558.0,True,False,False,False,False,True,False,False,14.0,False,False,False,True,0.2264044086812306,4.0,28.0,39918.0,False,72.0,True,False,False,False,False,False,False,True,False,599.0,2779.25,1018.2154604797464,6949.0,0.0,4.0,6.0,False,59.0,2118.0,26928.0,0.5818891645155155,19979.0,False,True
50.0,21612.0,False,0.334371,1089.0,0.4100881824330668,463.0,False,True,False,False,False,True,False,False,27.0,False,False,True,False,0.3097980721800011,7.0,23.0,10871.0,False,120.0,True,False,False,False,False,False,True,False,False,469.0,1801.0,294.4770109105214,11904.0,1.0,1.0,1.0,False,59.0,2656.0,15416.0,0.4239183847365471,3512.0,False,True
40.0,67753.0,False,0.235213,202.0,0.0630451119539887,623.0,True,False,False,False,False,True,False,False,20.0,False,False,True,False,0.2770456079516439,5.0,10.0,71713.0,False,24.0,True,False,False,False,False,False,False,True,False,412.0,5646.083333333333,3925.4308056442505,70379.0,1.0,2.0,4.0,False,52.0,7905.0,111120.0,0.768219409734344,40741.0,False,True
38.0,64449.0,False,0.223655,269.0,0.2352646661927915,611.0,False,False,False,True,False,True,False,False,18.0,True,False,False,False,0.2191099992845273,2.0,27.0,34155.0,False,48.0,True,False,False,False,False,False,True,False,False,278.0,5370.75,1074.440475794487,10396.0,1.0,2.0,7.0,False,49.0,10661.0,22495.0,0.251815942986452,39753.0,True,False
51.0,19949.0,False,0.182554,1632.0,0.4796718976701083,583.0,False,True,False,False,False,True,False,False,25.0,False,False,False,True,0.1755246935483673,8.0,28.0,9054.0,False,12.0,False,False,False,True,False,False,True,False,False,381.0,1662.4166666666667,828.1435012637576,136930.0,1.0,0.0,3.0,False,57.0,2377.0,158365.0,0.7273408198488691,21435.0,True,False
36.0,40073.0,False,0.18469,743.0,0.2108777939790408,620.0,False,False,False,False,True,True,False,False,15.0,False,True,False,False,0.2096366127366357,9.0,10.0,19690.0,False,24.0,True,False,False,False,False,False,False,False,True,235.0,3339.4166666666665,1011.4320598945496,7432.0,0.0,4.0,3.0,False,52.0,4850.0,41391.0,0.3732484395661566,78240.0,True,False
43.0,24991.0,False,0.267746,7925.0,0.0387456163648054,475.0,False,True,False,False,False,False,True,False,23.0,True,False,False,False,0.2692743263505821,8.0,5.0,20246.0,False,36.0,True,False,False,False,False,False,True,False,False,395.0,2082.583333333333,825.7593000436941,42026.0,0.0,1.0,6.0,False,64.0,3733.0,50810.0,0.5861754871963638,8784.0,False,True
43.0,26573.0,False,0.2592939999999999,2143.0,0.2518317913657946,525.0,True,False,False,False,False,True,False,False,18.0,False,False,False,True,0.2540961661903547,5.0,1.0,26794.0,False,48.0,True,False,False,False,False,False,False,True,False,421.0,2214.4166666666665,894.5444404430137,9193.0,0.0,0.0,6.0,False,64.0,2512.0,10175.0,0.5940817102064564,48450.0,False,True
31.0,69006.0,False,0.25393,1701.0,0.1823574554859085,589.0,False,False,False,False,True,True,False,False,8.0,False,False,False,True,0.2659938735497976,6.0,14.0,13430.0,False,96.0,False,False,True,False,False,False,True,False,False,121.0,5750.5,339.0104300518244,58516.0,3.0,1.0,4.0,False,47.0,4452.0,91102.0,0.0799948578474609,32586.0,False,True
51.0,34683.0,False,0.223382,1770.0,0.1153651258546344,588.0,False,False,False,False,True,True,False,False,30.0,False,False,True,False,0.2572073972166886,3.0,10.0,22382.0,False,48.0,False,True,False,False,False,False,True,False,False,359.0,2890.25,751.1484704145041,84074.0,0.0,1.0,3.0,False,52.0,5367.0,98334.0,0.3841011920818282,14260.0,True,False
37.0,36520.0,False,0.216232,915.0,0.3226770019501963,599.0,False,False,False,True,False,True,False,False,14.0,True,False,False,False,0.1920559808992933,2.0,28.0,20732.0,False,48.0,False,False,False,True,False,False,True,False,False,224.0,3043.333333333333,622.1407420344013,82473.0,0.0,0.0,5.0,False,51.0,24058.0,101202.0,0.2780309119499675,18729.0,True,False
30.0,15000.0,False,0.229232,2269.0,0.1334043206728545,542.0,False,False,False,True,False,False,True,False,10.0,True,False,False,False,0.1997622507456999,5.0,5.0,15232.0,False,36.0,False,True,False,False,False,False,False,True,False,517.0,1250.0,565.8911987724507,112326.0,0.0,2.0,2.0,False,60.0,16423.0,132691.0,0.8663129590179606,20365.0,False,True
46.0,46269.0,False,0.235208,1040.0,0.4601254510390106,488.0,False,True,False,False,False,False,True,False,21.0,True,False,False,False,0.2204260001059616,8.0,22.0,14208.0,False,12.0,False,False,False,True,False,False,True,False,False,554.0,3855.75,1330.0802596282251,5630.0,1.0,1.0,1.0,False,61.0,10990.0,12030.0,0.4886417064457564,28797.0,True,False
29.0,46036.0,False,0.33387,1534.0,0.2444024078763238,452.0,False,False,False,False,True,True,False,False,4.0,False,False,False,True,0.3346279467880294,4.0,9.0,34870.0,False,84.0,False,False,False,True,False,False,False,True,False,325.0,3836.3333333333335,1079.4890424204514,1783.0,3.0,2.0,2.0,False,56.0,2373.0,17017.0,0.3661019312938877,25025.0,False,True
40.0,41819.0,False,0.1564299999999999,873.0,0.3600231788001333,656.0,False,False,True,False,False,False,False,True,16.0,False,False,False,True,0.1643467604131435,7.0,29.0,9430.0,True,24.0,False,False,True,False,False,False,True,False,False,530.0,3484.9166666666665,463.6830660244245,10368.0,1.0,0.0,3.0,False,40.0,1006.0,15945.0,0.2851382575454481,5577.0,True,True
39.0,47000.0,False,0.261971,3596.0,0.3191007255566288,622.0,False,False,False,False,True,True,False,False,16.0,False,False,True,False,0.2964786714224681,5.0,17.0,27971.0,False,108.0,False,False,False,False,True,False,True,False,False,542.0,3916.6666666666665,744.4083843779364,5343.0,2.0,5.0,3.0,False,52.0,4722.0,40059.0,0.3284446938837284,49952.0,False,True
53.0,72385.0,False,0.238318,498.0,0.0487196524794116,539.0,False,True,False,False,False,True,False,False,27.0,False,False,False,True,0.2228361180029307,7.0,19.0,32818.0,False,24.0,False,False,False,True,False,False,False,True,False,359.0,6032.083333333333,1707.137120304728,1213.0,0.0,0.0,4.0,False,53.0,502.0,24837.0,0.3425246313967913,54481.0,True,False
45.0,34283.0,False,0.225246,136.0,0.1354944338029435,599.0,False,True,False,False,False,False,False,True,23.0,False,False,False,True,0.2147630423898852,4.0,27.0,19746.0,False,60.0,False,True,False,False,False,True,False,False,False,868.0,2856.9166666666665,539.4998393660395,59025.0,0.0,2.0,1.0,False,57.0,2715.0,84203.0,0.4926639463405324,25178.0,True,False
39.0,18425.0,False,0.28661,673.0,0.1930006995495198,582.0,False,False,False,True,False,True,False,False,19.0,False,True,False,False,0.3202858217599247,5.0,5.0,22610.0,False,120.0,False,True,False,False,False,False,True,False,False,280.0,1535.4166666666667,630.1849232048324,5593.0,1.0,2.0,5.0,False,61.0,4871.0,58640.0,0.5927934370940564,58506.0,False,True
